Paper, URL, Conference, Year,data,description,txtName
Size Does Matter: Why Using Gadget-Chain Length to Prevent Code-Reuse Attacks is Hard.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/goktas,uss,2014,,,sec14-paper-goktas 2.31.52 PM.txt
OpenSGX: An Open Platform for SGX Research.,http://www.internetsociety.org/sites/default/files/blogs-media/opensgx-open-platform-sgx-research.pdf,ndss,2016,,,
Enabling Client-Side Crash-Resistance to Overcome Diversification and Information Hiding.,http://www.internetsociety.org/sites/default/files/blogs-media/enabling-client-side-crash-resistance-overcome-diversification-information-hiding.pdf,ndss,2016,,,
Host of Troubles: Multiple Host Ambiguities in HTTP Implementations.,http://doi.acm.org/10.1145/2976749.2978394,ccs,2016,,,p1516-chen 2.31.51 PM.txt
Diglossia: detecting code injection attacks with precision and efficiency.,http://doi.acm.org/10.1145/2508859.2516696,ccs,2013,,,p1181-son.txt
Inside Job: Understanding and Mitigating the Threat of External Device Mis-Binding on Android.,http://www.internetsociety.org/doc/inside-job-understanding-and-mitigating-threat-external-device-mis-bonding-android,ndss,2014,,,
Large-Scale Evaluation of a Vulnerability Analysis Framework.,https://www.usenix.org/conference/cset14/workshop-program/presentation/benameur,usscset,2014,,,cset14-paper-evans.txt
VeriStream - A Framework for Verifiable Data Streaming.,https://doi.org/10.1007/978-3-662-47854-7_34,fc,2015,,,paper_58.txt
The Postman Always Rings Twice: Attacking and Defending postMessage in HTML5 Websites.,http://internetsociety.org/doc/postman-always-rings-twice-attacking-and-defending-postmessage-html5-websites,ndss,2013,,,04_5.txt
Is data clustering in adversarial settings secure?,http://doi.acm.org/10.1145/2517312.2517321,ccsaisec,2013,,,p87-biggio.txt
The Ever-Changing Labyrinth: A Large-Scale Analysis of Wildcard DNS Powered Blackhat SEO.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/du,uss,2016,,,sec16_paper_du.txt
Evaluating Malware Mitigation by Android Market Operators.,https://www.usenix.org/conference/cset16/workshop-program/presentation/kikuchi,usscset,2016,,,cset16-paper-kikuchi.txt
EpicRec: Towards Practical Differentially Private Framework for Personalized Recommendation.,http://doi.acm.org/10.1145/2976749.2978316,ccs,2016,,,p180-shen 2.31.51 PM.txt
Stemming Downlink Leakage from Training Sequences in Multi-User MIMO Networks.,http://doi.acm.org/10.1145/2976749.2978412,ccs,2016,,,p1580-mao.txt
On the effectiveness of using state-of-the-art machine learning techniques to launch cryptographic distinguishing attacks.,http://doi.acm.org/10.1145/2381896.2381912,ccsaisec,2012,,,p105-chou 2.31.52 PM.txt
"Hey, NSA: Stay Away from my Market! Future Proofing App Markets against Powerful Attackers.",http://doi.acm.org/10.1145/2660267.2660311,ccs,2014,,,p1143-fahl.txt
Ally Friendly Jamming: How to Jam Your Enemy and Maintain Your Own Wireless Connectivity at the Same Time.,https://doi.org/10.1109/SP.2013.22,sp,2013,,,06547109 2.31.52 PM.txt
The Crossfire Attack.,https://doi.org/10.1109/SP.2013.19,sp,2013,,,06547106 2.31.52 PM.txt
The Postmodern Ponzi Scheme: Empirical Analysis of High-Yield Investment Programs.,https://doi.org/10.1007/978-3-642-32946-3_4,fc,2012,,,paper_27.txt
Screenmilker: How to Milk Your Android Screen for Secrets.,http://www.internetsociety.org/doc/screenmilker-how-milk-your-android-screen-secrets,ndss,2014,,,03_1_1.txt
Evaluating User Privacy in Bitcoin.,https://doi.org/10.1007/978-3-642-39884-1_4,fc,2013,,,1-3.txt
TriggerScope: Towards Detecting Logic Bombs in Android Applications.,https://doi.org/10.1109/SP.2016.30,sp,2016,,,07546513.txt
Quantifying the security of graphical passwords: the case of android unlock patterns.,http://doi.acm.org/10.1145/2508859.2516700,ccs,2013,,,p161-uellenbeck.txt
"Fast, Privacy Preserving Linear Regression over Distributed Datasets based on Pre-Distributed Data.",http://doi.acm.org/10.1145/2808769.2808774,ccsaisec,2015,,,p3-cock.txt
An Analysis of Anonymity in Bitcoin Using P2P Network Traffic.,https://doi.org/10.1007/978-3-662-45472-5_30,fc,2014,,,fc14_submission_71.txt
Internet nameserver IPv4 and IPv6 address relationships.,http://doi.acm.org/10.1145/2504730.2504745,imc,2013,,,
Refund Attacks on Bitcoin's Payment Protocol.,https://doi.org/10.1007/978-3-662-54970-4_34,fc,2016,,,34_McCorry 2.31.51 PM.txt
Mirror: Enabling Proofs of Data Replication and Retrievability in the Cloud.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/armknecht,uss,2016,,,sec16_paper_armknecht.txt
PerfSight: Performance Diagnosis for Software Dataplanes.,http://doi.acm.org/10.1145/2815675.2815698,imc,2015,,,p409-wu.txt
Eradicating DNS Rebinding with the Extended Same-origin Policy.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/johns,uss,2013,,,sec13-paper_johns.txt
MAP-IT: Multipass Accurate Passive Inferences from Traceroute.,http://dl.acm.org/citation.cfm?id=2987468,imc,2016,,,p397-marder.txt
Failures of Security APIs: A New Case.,https://doi.org/10.1007/978-3-662-54970-4_17,fc,2016,,,17_Algwil 2.31.51 PM.txt
Security of the J-PAKE Password-Authenticated Key Exchange Protocol.,https://doi.org/10.1109/SP.2015.41,sp,2015,,,07163048.txt
Enhanced Operating System Security Through Efficient and Fine-grained Address Space Randomization.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/giuffrida,uss,2012,,,sec12-final181.txt
Automated Proofs of Pairing-Based Cryptography.,http://doi.acm.org/10.1145/2810103.2813697,ccs,2015,,,p1156-barthe.txt
CAMP: Content-Agnostic Malware Protection.,http://internetsociety.org/doc/camp-content-agnostic-malware-protection,ndss,2013,,,03_5.txt
Efficient Batched Oblivious PRF with Applications to Private Set Intersection.,http://doi.acm.org/10.1145/2976749.2978381,ccs,2016,,,p818-kolesnikov 2.31.51 PM.txt
Is Explicit Congestion Notification usable with UDP?,http://doi.acm.org/10.1145/2815675.2815716,imc,2015,,,p63-mcquistin.txt
Quid-Pro-Quo-tocols: Strengthening Semi-honest Protocols with Dual Execution.,https://doi.org/10.1109/SP.2012.43,sp,2012,,,06234418 2.31.52 PM.txt
Stopping a Rapid Tornado with a Puff.,https://doi.org/10.1109/SP.2014.39,sp,2014,,,06956584.txt
Four-Week Summer Program in Cyber Security for High School Students: Practice and Experience Report.,https://www.usenix.org/conference/cset14/workshop-program/presentation/danforth,usscset,2014,,,cset14-paper-danforth.txt
Understanding the time-series behavioral characteristics of evolutionally advanced email spammers.,http://doi.acm.org/10.1145/2381896.2381908,ccsaisec,2012,,,p71-sawaya 2.31.52 PM.txt
Using Reflexive Eye Movements for Fast Challenge-Response Authentication.,http://doi.acm.org/10.1145/2976749.2978311,ccs,2016,,,p1056-sluganovic.txt
Advanced Probabilistic Couplings for Differential Privacy.,http://doi.acm.org/10.1145/2976749.2978391,ccs,2016,,,p55-barthe 2.31.51 PM.txt
Securing SSL Certificate Verification through Dynamic Linking.,http://doi.acm.org/10.1145/2660267.2660338,ccs,2014,,,p394-bates.txt
Founding Digital Currency on Secure Computation.,http://doi.acm.org/10.1145/2660267.2660293,ccs,2014,,,p1-defrawy.txt
Secure data deletion from persistent media.,http://doi.acm.org/10.1145/2508859.2516699,ccs,2013,,,p271-reardon.txt
Practical Known-Plaintext Attacks against Physical Layer Security in Wireless MIMO Systems.,http://www.internetsociety.org/doc/practical-known-plaintext-attacks-against-physical-layer-security-wireless-mimo-systems,ndss,2014,,,12_3_1.txt
SANA: Secure and Scalable Aggregate Network Attestation.,http://doi.acm.org/10.1145/2976749.2978335,ccs,2016,,,p731-ambrosin 2.31.51 PM.txt
SUPOR: Precise and Scalable Sensitive User Input Detection for Android Apps.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/huang,uss,2015,,,sec15-paper-huang.txt
Mixcoin: Anonymity for Bitcoin with Accountable Mixes.,https://doi.org/10.1007/978-3-662-45472-5_31,fc,2014,,,fc14_submission_170.txt
Membership Privacy in MicroRNA-based Studies.,http://doi.acm.org/10.1145/2976749.2978355,ccs,2016,,,p319-backes 2.31.51 PM.txt
Sharing Mobile Code Securely with Information Flow Control.,https://doi.org/10.1109/SP.2012.22,sp,2012,,,06234413 2.31.52 PM.txt
Pinocchio: Nearly Practical Verifiable Computation.,https://doi.org/10.1109/SP.2013.47,sp,2013,,,06547113 2.31.52 PM.txt
Equivalence-based Security for Querying Encrypted Databases: Theory and Application to Privacy Policy Audits.,http://doi.acm.org/10.1145/2810103.2813638,ccs,2015,,,p1130-chowdhury.txt
Multi-class Traffic Morphing for Encrypted VoIP Communication.,https://doi.org/10.1007/978-3-662-47854-7_5,fc,2015,,,paper_108.txt
Efficient Private Statistics with Succinct Sketches.,http://www.internetsociety.org/sites/default/files/blogs-media/efficient-private-statistics-with-succinct-sketches.pdf,ndss,2016,,,
Synthesizing Plausible Privacy-Preserving Location Traces.,https://doi.org/10.1109/SP.2016.39,sp,2016,,,07546522.txt
Collaborative TCP sequence number inference attack: how to crack sequence number under a second.,http://doi.acm.org/10.1145/2382196.2382258,ccs,2012,,,p593-qian 2.31.53 PM.txt
Faces in the Distorting Mirror: Revisiting Photo-based Social Authentication.,http://doi.acm.org/10.1145/2660267.2660317,ccs,2014,,,p501-polakis.txt
Ad Injection at Scale: Assessing Deceptive Advertisement Modifications.,https://doi.org/10.1109/SP.2015.17,sp,2015,,,07163024.txt
SoK: Automated Software Diversity.,https://doi.org/10.1109/SP.2014.25,sp,2014,,,06956570.txt
"Neural Signatures of User-Centered Security: An fMRI Study of Phishing, and Malware Warnings.",http://www.internetsociety.org/doc/neural-signatures-user-centered-security-fmri-study-phishing-and-malware-warnings,ndss,2014,,,11_5_0.txt
Tackling bufferbloat in 3G/4G networks.,http://doi.acm.org/10.1145/2398776.2398810,imc,2012,,,p329-jiang 2.31.52 PM.txt
Android Root and its Providers: A Double-Edged Sword.,http://doi.acm.org/10.1145/2810103.2813714,ccs,2015,,,p1093-zhang.txt
Should You Use the App for That?: Comparing the Privacy Implications of App- and Web-based Online Services.,http://dl.acm.org/citation.cfm?id=2987456,imc,2016,,,p365-leung.txt
"Measuring the deployment of IPv6: topology, routing and performance.",http://doi.acm.org/10.1145/2398776.2398832,imc,2012,,,p537-dhamdhere 2.31.52 PM.txt
Not-Quite-So-Broken TLS: Lessons in Re-Engineering a Security Protocol Specification and Implementation.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/kaloper-mersinjak,uss,2015,,,sec15-paper-kaloper-mersinjak.txt
TOPAS: 2-Pass Key Exchange with Full Perfect Forward Secrecy and Optimal Communication Complexity.,http://doi.acm.org/10.1145/2810103.2813683,ccs,2015,,,p1224-schage.txt
The Pythia PRF Service.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/everspaugh,uss,2015,,,sec15-paper-everspaugh.txt
Bohatei: Flexible and Elastic DDoS Defense.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/fayaz,uss,2015,,,sec15-paper-fayaz.txt
Anon-Pass: Practical Anonymous Subscriptions.,https://doi.org/10.1109/SP.2013.29,sp,2013,,,06547118 2.31.52 PM.txt
Amortizing Secure Computation with Penalties.,http://doi.acm.org/10.1145/2976749.2978424,ccs,2016,,,p418-kumaresan 2.31.51 PM.txt
Reducing allocation errors in network testbeds.,http://doi.acm.org/10.1145/2398776.2398828,imc,2012,,,p495-mirkovic 2.31.52 PM.txt
Thwarting Memory Disclosure with Efficient Hypervisor-enforced Intra-domain Isolation.,http://doi.acm.org/10.1145/2810103.2813690,ccs,2015,,,p1607-liu.txt
Preventing Side-Channel Leaks in Web Traffic: A Formal Approach.,http://internetsociety.org/doc/preventing-side-channel-leaks-web-traffic-formal-approach,ndss,2013,,,04_2_0.txt
Performance Characterization of a Commercial Video Streaming Service.,http://dl.acm.org/citation.cfm?id=2987481,imc,2016,,,p499-ghasemi.txt
SMART: Secure and Minimal Architecture for (Establishing Dynamic) Root of Trust.,http://www.internetsociety.org/smart-secure-and-minimal-architecture-establishing-dynamic-root-trust,ndss,2012,,,
Detecting Passive Content Leaks and Pollution in Android Applications.,http://internetsociety.org/doc/detecting-passive-content-leaks-and-pollution-android-applications,ndss,2013,,,02_3_0.txt
Inferring User Routes and Locations Using Zero-Permission Mobile Sensors.,https://doi.org/10.1109/SP.2016.31,sp,2016,,,07546514.txt
IntelliDroid: A Targeted Input Generator for the Dynamic Analysis of Android Malware.,http://www.internetsociety.org/sites/default/files/blogs-media/intellidroid-targeted-input-generator-dynamic-analysis-android-malware.pdf,ndss,2016,,,
SoK: Towards Grounding Censorship Circumvention in Empiricism.,https://doi.org/10.1109/SP.2016.59,sp,2016,,,07546542.txt
AUTOCRYPT: enabling homomorphic computation on servers to protect sensitive web content.,http://doi.acm.org/10.1145/2508859.2516666,ccs,2013,,,p1297-tople.txt
FPDetective: dusting the web for fingerprinters.,http://doi.acm.org/10.1145/2508859.2516674,ccs,2013,,,p1129-acar.txt
Digital Check Forgery Attacks on Client Check Truncation Systems.,https://doi.org/10.1007/978-3-662-45472-5_1,fc,2014,,,fc14_submission_145.txt
Introducing Reputation Systems to the Economics of Outsourcing Computations to Rational Workers.,https://doi.org/10.1007/978-3-662-54970-4_4,fc,2016,,,04_Aljuraidan 2.31.51 PM.txt
Context-Based Zero-Interaction Pairing and Key Evolution for Advanced Personal Devices.,http://doi.acm.org/10.1145/2660267.2660334,ccs,2014,,,p880-miettinen.txt
Using probabilistic generative models for ranking risks of Android apps.,http://doi.acm.org/10.1145/2382196.2382224,ccs,2012,,,p241-peng 2.31.52 PM.txt
"A Practical, Targeted, and Stealthy Attack Against WPA Enterprise Authentication.",http://internetsociety.org/doc/practical-targeted-and-stealthy-attack-against-wpa-enterprise-authentication,ndss,2013,,,01_2_0.txt
Analyzing Unique-Bid Auction Sites for Fun and Profit.,http://internetsociety.org/doc/analyzing-unique-bid-auction-sites-fun-and-profit,ndss,2013,,,11_5.txt
Tracing Information Flows Between Ad Exchanges Using Retargeted Ads.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/bashir,uss,2016,,,sec16_paper_bashir.txt
Concurrent prefix hijacks: occurrence and impacts.,http://doi.acm.org/10.1145/2398776.2398780,imc,2012,,,p29-khare 2.31.53 PM.txt
EDURange: Meeting the Pedagogical Challenges of Student Participation in Cybertraining Environments.,https://www.usenix.org/conference/cset14/workshop-program/presentation/boesen,usscset,2014,,,cset14-paper-boesen.txt
Vetting undesirable behaviors in android apps with permission use analysis.,http://doi.acm.org/10.1145/2508859.2516689,ccs,2013,,,p611-zhang.txt
Blind Transmitter Authentication for Spectrum Security and Enforcement.,http://doi.acm.org/10.1145/2660267.2660318,ccs,2014,,,p787-kumar.txt
Are You Ready to Lock?,http://doi.acm.org/10.1145/2660267.2660273,ccs,2014,,,p750-egelman.txt
"Updates from the Internet Backbone: An RPKI/RTR Router Implementation, Measurements, and Analysis",http://www.internetsociety.org/doc/updates-internet-backbone-rpkirtr-router-implementation-measurements-and-analysis,ndss,2013,,,updates-from-the-Internet-backbone-an-RPKI-RTR-router-implementation-measurements-and-analysis.txt
OB-PWS: Obfuscation-Based Private Web Search.,https://doi.org/10.1109/SP.2012.36,sp,2012,,,06234432 2.31.52 PM.txt
Investigating Interdomain Routing Policies in the Wild.,http://doi.acm.org/10.1145/2815675.2815712,imc,2015,,,p71-anwar.txt
Differentially Private Bayesian Programming.,http://doi.acm.org/10.1145/2976749.2978371,ccs,2016,,,p68-barthe 2.31.51 PM.txt
Android ION Hazard: the Curse of Customizable Memory Management System.,http://doi.acm.org/10.1145/2976749.2978320,ccs,2016,,,p1663-zhang 2.31.51 PM.txt
Delta: automatic identification of unknown web-based infection campaigns.,http://doi.acm.org/10.1145/2508859.2516725,ccs,2013,,,p109-borgolte.txt
Policy-based secure deletion.,http://doi.acm.org/10.1145/2508859.2516690,ccs,2013,,,p259-cachin.txt
Practical Non-Malleable Codes from l-more Extractable Hash Functions.,http://doi.acm.org/10.1145/2976749.2978352,ccs,2016,,,
Control-Flow Bending: On the Effectiveness of Control-Flow Integrity.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/carlini,uss,2015,,,sec15-paper-carlini.txt
