Paper, URL, Conference, Year,data,description,txtName
Relational abstract interpretation for the verification of 2-hypersafety properties.,http://doi.acm.org/10.1145/2508859.2516721,ccs,2013,,,
Relational abstraction in community-based secure collaboration.,http://doi.acm.org/10.1145/2508859.2516720,ccs,2013,,,
RelationGram: Tie-Strength Visualization for User-Controlled Online Identity Authentication.,https://doi.org/10.1007/978-3-642-39884-1_7,fc,2013,,,
Rethinking SSL development in an appified world.,http://doi.acm.org/10.1145/2508859.2516655,ccs,2013,,,
Revealing middlebox interference with tracebox.,http://doi.acm.org/10.1145/2504730.2504757,imc,2013,,,
Revolver: An Automated Approach to the Detection of Evasive Web-based Malware.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/kapravelos,uss,2013,,,
RILAnalyzer: a comprehensive 3G monitor on your phone.,http://doi.acm.org/10.1145/2504730.2504764,imc,2013,,,
Rise of the planet of the apps: a systematic study of the mobile app ecosystem.,http://doi.acm.org/10.1145/2504730.2504749,imc,2013,,,
Risks of Offline Verify PIN on Contactless Cards.,https://doi.org/10.1007/978-3-642-39884-1_26,fc,2013,,,
RTRlib: An Open-Source Library in C for RPKI-based Prefix Origin Validation.,https://www.usenix.org/conference/cset13/workshop-program/presentation/w%C3%A4hlisch,usscset,2013,,,
Sancus: Low-cost Trustworthy Extensible Networked Devices with a Zero-software Trusted Computing Base.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/noorman,uss,2013,,,
SAuth: protecting user accounts from password database leaks.,http://doi.acm.org/10.1145/2508859.2516746,ccs,2013,,,
Scap: stream-oriented network traffic capture and analysis for high-speed networks.,http://doi.acm.org/10.1145/2504730.2504750,imc,2013,,,
Scheduling black-box mutational fuzzing.,http://doi.acm.org/10.1145/2508859.2516736,ccs,2013,,,
Secure Computation on Floating Point Numbers.,http://internetsociety.org/doc/secure-computation-floating-point-numbers,ndss,2013,,,
Secure data deletion from persistent media.,http://doi.acm.org/10.1145/2508859.2516699,ccs,2013,,,
Secure Outsourced Garbled Circuit Evaluation for Mobile Devices.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/carter,uss,2013,,,
Securely Solving Simple Combinatorial Graph Problems.,https://doi.org/10.1007/978-3-642-39884-1_21,fc,2013,,,
Securing Anonymous Communication Channels under the Selective DoS Attack.,https://doi.org/10.1007/978-3-642-39884-1_31,fc,2013,,,
Securing Computer Hardware Using 3D Integrated Circuit (IC) Technology and Split Manufacturing for Obfuscation.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/imeson,uss,2013,,,
Securing Embedded User Interfaces: Android and Beyond.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/roesner,uss,2013,,,
Security analysis of a widely deployed locking system.,http://doi.acm.org/10.1145/2508859.2516733,ccs,2013,,,
Security analysis of integrated circuit camouflaging.,http://doi.acm.org/10.1145/2508859.2516656,ccs,2013,,,
Security analysis of pseudo-random number generators with input: /dev/random is not robust.,http://doi.acm.org/10.1145/2508859.2516653,ccs,2013,,,
Security Enhanced (SE) Android: Bringing Flexible MAC to Android.,http://internetsociety.org/doc/security-enhanced-se-android-bringing-flexible-mac-android,ndss,2013,,,
Seeing double: reconstructing obscured typed input from repeated compromising reflections.,http://doi.acm.org/10.1145/2508859.2516709,ccs,2013,,,
seL4: From General Purpose to a Proof of Information Flow Enforcement.,https://doi.org/10.1109/SP.2013.35,sp,2013,,,
SHADE: Secure HAmming DistancE Computation from Oblivious Transfer.,https://doi.org/10.1007/978-3-642-41320-9_11,fcw,2013,,,
ShadowReplica: efficient parallelization of dynamic data flow tracking.,http://doi.acm.org/10.1145/2508859.2516704,ccs,2013,,,
Shady paths: leveraging surfing crowds to detect malicious web pages.,http://doi.acm.org/10.1145/2508859.2516682,ccs,2013,,,
Signals from the crowd: uncovering social relationships through smartphone probes.,http://doi.acm.org/10.1145/2504730.2504742,imc,2013,,,
Social Turing Tests: Crowdsourcing Sybil Detection.,http://internetsociety.org/doc/social-turing-tests-crowdsourcing-sybil-detection,ndss,2013,,,
SoK: Eternal War in Memory.,https://doi.org/10.1109/SP.2013.13,sp,2013,,,
SoK: P2PWNED - Modeling and Evaluating the Resilience of Peer-to-Peer Botnets.,https://doi.org/10.1109/SP.2013.17,sp,2013,,,
SoK: Secure Data Deletion.,https://doi.org/10.1109/SP.2013.28,sp,2013,,,
SoK: SSL and HTTPS: Revisiting Past Challenges and Evaluating Certificate Trust Model Enhancements.,https://doi.org/10.1109/SP.2013.41,sp,2013,,,
SoK: The Evolution of Sybil Defense via Social Networks.,https://doi.org/10.1109/SP.2013.33,sp,2013,,,
"Sorry, I Don't Get It: An Analysis of Warning Message Texts.",https://doi.org/10.1007/978-3-642-41320-9_7,fcw,2013,,,
Soulmate or Acquaintance? Visualizing Tie Strength for Trust Inference.,https://doi.org/10.1007/978-3-642-41320-9_8,fcw,2013,,,
Speedtrap: internet-scale IPv6 alias resolution.,http://doi.acm.org/10.1145/2504730.2504759,imc,2013,,,
Stark - Tamperproof Authentication to Resist Keylogging.,https://doi.org/10.1007/978-3-642-39884-1_25,fc,2013,,,
Steal This Movie: Automatically Bypassing DRM Protection in Streaming Media Services.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/wang_ruoyu,uss,2013,,,
Strato: A Retargetable Framework for Low-Level Inlined-Reference Monitors.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/zeng,uss,2013,,,
Structural detection of android malware using embedded call graphs.,http://doi.acm.org/10.1145/2517312.2517315,ccsaisec,2013,,,
Studying interdomain routing over long timescales.,http://doi.acm.org/10.1145/2504730.2504771,imc,2013,,,
Tailing RFID Tags for Clone Detection.,http://internetsociety.org/doc/tailing-rfid-tags-clone-detection,ndss,2013,,,
Take This Personally: Pollution Attacks on Personalized Services.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/xing,uss,2013,,,
Taming Hosted Hypervisors with (Mostly) Deprivileged Execution.,http://internetsociety.org/doc/taming-hosted-hypervisors-mostly-deprivileged-execution,ndss,2013,,,
Tappan Zee (north) bridge: mining memory accesses for introspection.,http://doi.acm.org/10.1145/2508859.2516697,ccs,2013,,,
Targeting FPGA DSP Slices for a Large Integer Multiplier for Integer Based FHE.,https://doi.org/10.1007/978-3-642-41320-9_16,fcw,2013,,,
The Core of the Matter: Analyzing Malicious Traffic in Cellular Carriers.,http://internetsociety.org/doc/core-matter-analyzing-malicious-traffic-cellular-carriers,ndss,2013,,,
The Crossfire Attack.,https://doi.org/10.1109/SP.2013.19,sp,2013,,,
The Impact of Length and Mathematical Operators on the Usability and Security of System-Assigned One-Time PINs.,https://doi.org/10.1007/978-3-642-41320-9_3,fcw,2013,,,
The impact of vendor customizations on android security.,http://doi.acm.org/10.1145/2508859.2516728,ccs,2013,,,
The Importance of Being Earnest [In Security Warnings].,https://doi.org/10.1007/978-3-642-39884-1_5,fc,2013,,,
The Parrot Is Dead: Observing Unobservable Network Communications.,https://doi.org/10.1109/SP.2013.14,sp,2013,,,
The Postman Always Rings Twice: Attacking and Defending postMessage in HTML5 Websites.,http://internetsociety.org/doc/postman-always-rings-twice-attacking-and-defending-postmessage-html5-websites,ndss,2013,,,
The robustness of hollow CAPTCHAs.,http://doi.acm.org/10.1145/2508859.2516732,ccs,2013,,,
The Velocity of Censorship: High-Fidelity Detection of Microblog Post Deletions.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/zhu,uss,2013,,,
Toward Online Verification of Client Behavior in Distributed Applications.,http://internetsociety.org/doc/toward-online-verification-client-behavior-distributed-applications,ndss,2013,,,
Towards a Publicly-Verifiable Mix-Net Providing Everlasting Privacy.,https://doi.org/10.1007/978-3-642-39884-1_16,fc,2013,,,
Towards Automatic Software Lineage Inference.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/papers/jang,uss,2013,,,
Towards Practical Reactive Security Audit Using Extended Static Checkers.,https://doi.org/10.1109/SP.2013.12,sp,2013,,,
Towards reducing the attack surface of software backdoors.,http://doi.acm.org/10.1145/2508859.2516716,ccs,2013,,,
Trafficking Fraudulent Accounts: The Role of the Underground Market in Twitter Spam and Abuse.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/thomas,uss,2013,,,
TransBlocker: Transforming and Taming Privacy-Breaching Android Applications.,http://internetsociety.org/doc/transblocker-transforming-and-taming-privacy-breaching-android-applications,ndss,2013,,,
Transparent ROP Exploit Mitigation Using Indirect Branch Tracing.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/pappas,uss,2013,,,
"Trawling for Tor Hidden Services: Detection, Measurement, Deanonymization.",https://doi.org/10.1109/SP.2013.15,sp,2013,,,
Unauthorized origin crossing on mobile platforms: threats and mitigation.,http://doi.acm.org/10.1145/2508859.2516727,ccs,2013,,,
Unconditionally-Secure Robust Secret Sharing with Minimum Share Size.,https://doi.org/10.1007/978-3-642-39884-1_9,fc,2013,,,
Understanding IPv6 internet background radiation.,http://doi.acm.org/10.1145/2504730.2504732,imc,2013,,,
Understanding the domain registration behavior of spammers.,http://doi.acm.org/10.1145/2504730.2504753,imc,2013,,,
Understanding the effectiveness of video ads: a measurement study.,http://doi.acm.org/10.1145/2504730.2504748,imc,2013,,,
Understanding the super-sized traffic of the super bowl.,http://doi.acm.org/10.1145/2504730.2504770,imc,2013,,,
Unique Ring Signatures: A Practical Construction.,https://doi.org/10.1007/978-3-642-39884-1_13,fc,2013,,,
Unobservable Re-authentication for Smartphones.,http://internetsociety.org/doc/unobservable-re-authentication-smartphones,ndss,2013,,,
"Updates from the Internet Backbone: An RPKI/RTR Router Implementation, Measurements, and Analysis",http://www.internetsociety.org/doc/updates-internet-backbone-rpkirtr-router-implementation-measurements-and-analysis,ndss,2013,,,
Usability and Security of Gaze-Based Graphical Grid Passwords.,https://doi.org/10.1007/978-3-642-41320-9_2,fcw,2013,,,
Users get routed: traffic correlation on tor by realistic adversaries.,http://doi.acm.org/10.1145/2508859.2516651,ccs,2013,,,
Using naive bayes to detect spammy names in social networks.,http://doi.acm.org/10.1145/2517312.2517314,ccsaisec,2013,,,
Using SMT solvers to automate design tasks for encryption and signature schemes.,http://doi.acm.org/10.1145/2508859.2516718,ccs,2013,,,
Valuing Security by Getting [d0x3d!]: Experiences with a Network Security Board Game.,https://www.usenix.org/conference/cset13/workshop-program/presentation/gondree,usscset,2013,,,
Verifiable delegation of computation on outsourced data.,http://doi.acm.org/10.1145/2508859.2516681,ccs,2013,,,
Verito: A Practical System for Transparency and Accountability in Virtual Economies.,http://internetsociety.org/doc/verito-practical-system-transparency-and-accountability-virtual-economies,ndss,2013,,,
Vetting undesirable behaviors in android apps with permission use analysis.,http://doi.acm.org/10.1145/2508859.2516689,ccs,2013,,,
ViceROI: catching click-spam in search ad networks.,http://doi.acm.org/10.1145/2508859.2516688,ccs,2013,,,
Welcome to the Entropics: Boot-Time Entropy in Embedded Devices.,https://doi.org/10.1109/SP.2013.46,sp,2013,,,
What you want is not what you get: predicting sharing policies for text-based content on facebook.,http://doi.acm.org/10.1145/2517312.2517317,ccsaisec,2013,,,
When Firmware Modifications Attack: A Case Study of Embedded Exploitation.,http://internetsociety.org/doc/when-firmware-modifications-attack-case-study-embedded-exploitation,ndss,2013,,,
When kids' toys breach mobile phone security.,http://doi.acm.org/10.1145/2508859.2516659,ccs,2013,,,
When private set intersection meets big data: an efficient and scalable protocol.,http://doi.acm.org/10.1145/2508859.2516701,ccs,2013,,,
WHYPER: Towards Automating Risk Assessment of Mobile Applications.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/pandita,uss,2013,,,
You Are How You Click: Clickstream Analysis for Sybil Detection.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/wang,uss,2013,,,
You Can't Do Today's Security With Yesterday's Methods.,http://www.internetsociety.org/doc/you-cant-do-todays-security-yesterdays-methods,ndss,2013,,,
Zero-knowledge using garbled circuits: how to prove non-algebraic statements efficiently.,http://doi.acm.org/10.1145/2508859.2516662,ccs,2013,,,
Zerocoin: Anonymous Distributed E-Cash from Bitcoin.,https://doi.org/10.1109/SP.2013.34,sp,2013,,,
ZMap: Fast Internet-wide Scanning and Its Security Applications.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/durumeric,uss,2013,,,
ZQL: A Compiler for Privacy-Preserving Data Processing.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/fournet,uss,2013,,,
(Nothing else) MATor(s): Monitoring the Anonymity of Tor's Path Selection.,http://doi.acm.org/10.1145/2660267.2660371,ccs,2014,,,
A Bayesian Approach to Privacy Enforcement in Smartphones.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/tripp,uss,2014,,,
A Computationally Complete Symbolic Attacker for Equivalence Properties.,http://doi.acm.org/10.1145/2660267.2660276,ccs,2014,,,
A Critical Evaluation of Website Fingerprinting Attacks.,http://doi.acm.org/10.1145/2660267.2660368,ccs,2014,,,
A First Look at Performance in Mobile Virtual Network Operators.,http://doi.acm.org/10.1145/2663716.2663752,imc,2014,,,
A Large-Scale Analysis of the Security of Embedded Firmwares.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/costin,uss,2014,,,
A Large-Scale Empirical Analysis of Chinese Web Passwords.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/li_zhigong,uss,2014,,,
A Look at Targeted Attacks Through the Lense of an NGO.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/le-blond,uss,2014,,,
A Look at the Consequences of Internet Censorship Through an ISP Lens.,http://doi.acm.org/10.1145/2663716.2663750,imc,2014,,,
A Machine-learning Approach for Classifying and Categorizing Android Sources and Sinks.,http://www.internetsociety.org/doc/machine-learning-approach-classifying-and-categorizing-android-sources-and-sinks,ndss,2014,,,
A Metric for the Evaluation and Comparison of Keylogger Performance.,https://www.usenix.org/conference/cset14/workshop-program/presentation/fiebig,usscset,2014,,,
